id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,origin_id,destination_id,network_id
2028,2020-10-29 19:04:30.914832,,,,,,t,2020-10-29 19:10:48.632486,{},247,250,19
2029,2020-10-29 19:04:30.929625,,,,,,f,,{},250,248,19
2030,2020-10-29 19:04:30.940663,,,,,,f,,{},248,250,19
2011,2020-10-29 19:03:31.561051,,,,,,t,2020-10-29 19:06:16.76274,{},249,243,19
2012,2020-10-29 19:03:31.573753,,,,,,t,2020-10-29 19:06:16.770136,{},243,249,19
2023,2020-10-29 19:04:30.855672,,,,,,t,2020-10-29 19:06:16.777933,{},250,243,19
2024,2020-10-29 19:04:30.865738,,,,,,t,2020-10-29 19:06:16.787267,{},243,250,19
1301,2020-10-29 18:53:42.281522,,,,,,t,2020-10-29 19:11:27.531003,{},23,184,12
1302,2020-10-29 18:53:42.289279,,,,,,t,2020-10-29 19:11:27.541392,{},24,184,12
1307,2020-10-29 18:53:42.329578,,,,,,t,2020-10-29 19:11:27.599915,{},184,178,12
1308,2020-10-29 18:53:42.337382,,,,,,t,2020-10-29 19:11:27.621335,{},178,184,12
1309,2020-10-29 18:53:42.34485,,,,,,t,2020-10-29 19:11:27.62686,{},184,176,12
1310,2020-10-29 18:53:42.353061,,,,,,t,2020-10-29 19:11:27.635644,{},176,184,12
1311,2020-10-29 18:53:42.36121,,,,,,t,2020-10-29 19:11:27.649844,{},184,177,12
1312,2020-10-29 18:53:42.371132,,,,,,t,2020-10-29 19:11:27.656867,{},177,184,12
1324,2020-10-29 18:53:49.898456,,,,,,t,2020-10-29 19:11:27.674954,{},184,186,12
1360,2020-10-29 18:54:08.158021,,,,,,t,2020-10-29 19:11:27.693894,{},184,190,12
1401,2020-10-29 18:54:22.954488,,,,,,t,2020-10-29 19:11:27.707573,{},193,184,12
1402,2020-10-29 18:54:22.967196,,,,,,t,2020-10-29 19:11:27.717811,{},184,193,12
2451,2020-10-29 19:10:49.417014,,,,,,t,2020-10-29 19:12:16.278076,{},39,289,20
2452,2020-10-29 19:10:49.434994,,,,,,t,2020-10-29 19:12:16.286683,{},40,289,20
2453,2020-10-29 19:10:49.450209,,,,,,t,2020-10-29 19:12:16.296796,{},289,280,20
2454,2020-10-29 19:10:49.464087,,,,,,t,2020-10-29 19:12:16.303213,{},280,289,20
2455,2020-10-29 19:10:49.479578,,,,,,t,2020-10-29 19:12:16.308822,{},289,270,20
2456,2020-10-29 19:10:49.49703,,,,,,t,2020-10-29 19:12:16.317527,{},270,289,20
2460,2020-10-29 19:10:49.562514,,,,,,t,2020-10-29 19:12:16.358002,{},281,289,20
2461,2020-10-29 19:10:49.581316,,,,,,t,2020-10-29 19:12:16.366638,{},289,278,20
2462,2020-10-29 19:10:49.608131,,,,,,t,2020-10-29 19:12:16.37379,{},278,289,20
2465,2020-10-29 19:10:49.648098,,,,,,t,2020-10-29 19:12:16.386372,{},289,283,20
2466,2020-10-29 19:10:49.661392,,,,,,t,2020-10-29 19:12:16.393531,{},283,289,20
2467,2020-10-29 19:10:49.674027,,,,,,t,2020-10-29 19:12:16.403396,{},289,275,20
2468,2020-10-29 19:10:49.683165,,,,,,t,2020-10-29 19:12:16.409621,{},275,289,20
2495,2020-10-29 19:11:37.251945,,,,,,t,2020-10-29 19:12:16.419818,{},291,289,20
2496,2020-10-29 19:11:37.261699,,,,,,t,2020-10-29 19:12:16.430828,{},289,291,20
2449,2020-10-29 19:10:10.506906,,,,,,t,2020-10-29 19:12:16.677179,{},288,285,23
2450,2020-10-29 19:10:10.521585,,,,,,t,2020-10-29 19:12:16.688365,{},285,288,23
2485,2020-10-29 19:11:11.692112,,,,,,t,2020-10-29 19:12:16.696834,{},290,285,23
2486,2020-10-29 19:11:11.706788,,,,,,t,2020-10-29 19:12:16.703222,{},285,290,23
1983,2020-10-29 19:02:15.48877,,,,,,t,2020-10-29 19:13:12.365863,{},244,223,16
1984,2020-10-29 19:02:15.495798,,,,,,t,2020-10-29 19:13:12.373558,{},223,244,16
2535,2020-10-29 19:12:19.828461,,,,,,t,2020-10-29 19:14:07.332994,{},296,294,22
2536,2020-10-29 19:12:19.837594,,,,,,t,2020-10-29 19:14:07.339698,{},294,296,22
2587,2020-10-29 19:14:08.748037,,,,,,t,2020-10-29 19:15:37.506049,{},302,297,22
2588,2020-10-29 19:14:08.757483,,,,,,t,2020-10-29 19:15:37.510459,{},297,302,22
2679,2020-10-29 19:15:37.539432,,,,,,f,,{},49,309,25
2680,2020-10-29 19:15:37.552587,,,,,,f,,{},50,309,25
2681,2020-10-29 19:15:37.56851,,,,,,f,,{},309,293,25
2682,2020-10-29 19:15:37.578564,,,,,,f,,{},293,309,25
2689,2020-10-29 19:15:37.634941,,,,,,f,,{},309,304,25
2690,2020-10-29 19:15:37.640931,,,,,,f,,{},304,309,25
2583,2020-10-29 19:14:08.709557,,,,,,t,2020-10-29 19:16:23.270506,{},43,302,22
2584,2020-10-29 19:14:08.719359,,,,,,t,2020-10-29 19:16:23.279512,{},44,302,22
2585,2020-10-29 19:14:08.728206,,,,,,t,2020-10-29 19:16:23.294887,{},302,296,22
2586,2020-10-29 19:14:08.738631,,,,,,t,2020-10-29 19:16:23.301359,{},296,302,22
2589,2020-10-29 19:14:08.763846,,,,,,t,2020-10-29 19:16:23.307998,{},302,300,22
2590,2020-10-29 19:14:08.769189,,,,,,t,2020-10-29 19:16:23.314616,{},300,302,22
2591,2020-10-29 19:14:08.774256,,,,,,t,2020-10-29 19:16:23.321266,{},302,301,22
2592,2020-10-29 19:14:08.779379,,,,,,t,2020-10-29 19:16:23.328142,{},301,302,22
2019,2020-10-29 19:03:31.664941,,,,,,t,2020-10-29 19:17:51.025778,{},249,239,19
2020,2020-10-29 19:03:31.675456,,,,,,t,2020-10-29 19:17:51.031477,{},239,249,19
2031,2020-10-29 19:04:30.951682,,,,,,t,2020-10-29 19:17:51.037213,{},250,239,19
2032,2020-10-29 19:04:30.960591,,,,,,t,2020-10-29 19:17:51.04287,{},239,250,19
2711,2020-10-29 19:18:22.250952,,,,,,f,,{},47,313,24
2712,2020-10-29 19:18:22.259436,,,,,,f,,{},48,313,24
2713,2020-10-29 19:18:22.271357,,,,,,t,2020-10-29 19:19:34.126473,{},313,310,24
2714,2020-10-29 19:18:22.280654,,,,,,t,2020-10-29 19:19:34.132844,{},310,313,24
2685,2020-10-29 19:15:37.605157,,,,,,t,2020-10-29 19:21:36.915481,{},309,303,25
2686,2020-10-29 19:15:37.614793,,,,,,t,2020-10-29 19:21:36.922062,{},303,309,25
2009,2020-10-29 19:03:31.535672,,,,,,t,2020-10-29 19:22:42.403223,{},37,249,19
2010,2020-10-29 19:03:31.551496,,,,,,t,2020-10-29 19:22:42.411831,{},38,249,19
2013,2020-10-29 19:03:31.586134,,,,,,t,2020-10-29 19:22:42.461063,{},249,241,19
2733,2020-10-29 19:19:34.985995,,,,,,t,2020-10-29 19:25:48.071936,{},49,315,25
2734,2020-10-29 19:19:34.995198,,,,,,t,2020-10-29 19:25:48.077239,{},50,315,25
2735,2020-10-29 19:19:35.002355,,,,,,t,2020-10-29 19:25:48.100903,{},315,293,25
2736,2020-10-29 19:19:35.00921,,,,,,t,2020-10-29 19:25:48.105806,{},293,315,25
2025,2020-10-29 19:04:30.878564,,,,,,t,2020-10-29 19:28:34.05793,{},250,241,19
2026,2020-10-29 19:04:30.88997,,,,,,t,2020-10-29 19:28:34.098856,{},241,250,19
1991,2020-10-29 19:02:42.960807,,,,,,t,2020-10-29 19:10:48.642339,{},37,247,19
1992,2020-10-29 19:02:42.986285,,,,,,t,2020-10-29 19:10:48.654432,{},38,247,19
1995,2020-10-29 19:02:43.029971,,,,,,t,2020-10-29 19:10:48.691353,{},247,241,19
1996,2020-10-29 19:02:43.048751,,,,,,t,2020-10-29 19:10:48.697778,{},241,247,19
1908,2020-10-29 19:01:22.556003,,,,,,t,2020-10-29 19:02:36.157189,{},236,238,17
1867,2020-10-29 19:01:13.061044,,,,,,t,2020-10-29 19:02:36.163812,{},33,236,17
1868,2020-10-29 19:01:13.079121,,,,,,t,2020-10-29 19:02:36.172005,{},34,236,17
1869,2020-10-29 19:01:13.091352,,,,,,t,2020-10-29 19:02:36.184731,{},236,234,17
1870,2020-10-29 19:01:13.102382,,,,,,t,2020-10-29 19:02:36.193607,{},234,236,17
1871,2020-10-29 19:01:13.113546,,,,,,t,2020-10-29 19:02:36.203666,{},236,233,17
1872,2020-10-29 19:01:13.12429,,,,,,t,2020-10-29 19:02:36.210615,{},233,236,17
1873,2020-10-29 19:01:13.135777,,,,,,t,2020-10-29 19:02:36.220575,{},236,235,17
1874,2020-10-29 19:01:13.14384,,,,,,t,2020-10-29 19:02:36.230601,{},235,236,17
1879,2020-10-29 19:01:13.18328,,,,,,t,2020-10-29 19:02:36.237491,{},236,226,17
1880,2020-10-29 19:01:13.190008,,,,,,t,2020-10-29 19:02:36.245388,{},226,236,17
1881,2020-10-29 19:01:13.196737,,,,,,t,2020-10-29 19:02:36.252356,{},236,229,17
1882,2020-10-29 19:01:13.203462,,,,,,t,2020-10-29 19:02:36.26146,{},229,236,17
1883,2020-10-29 19:01:13.210164,,,,,,t,2020-10-29 19:02:36.27746,{},236,225,17
1884,2020-10-29 19:01:13.216801,,,,,,t,2020-10-29 19:02:36.287245,{},225,236,17
1921,2020-10-29 19:01:59.710809,,,,,,t,2020-10-29 19:02:41.637733,{},31,240,16
1922,2020-10-29 19:01:59.720958,,,,,,t,2020-10-29 19:02:41.641333,{},32,240,16
1923,2020-10-29 19:01:59.736267,,,,,,t,2020-10-29 19:02:41.646816,{},240,223,16
1924,2020-10-29 19:01:59.748435,,,,,,t,2020-10-29 19:02:41.650316,{},223,240,16
1925,2020-10-29 19:01:59.758103,,,,,,t,2020-10-29 19:02:41.654021,{},240,232,16
1926,2020-10-29 19:01:59.768209,,,,,,t,2020-10-29 19:02:41.657342,{},232,240,16
1927,2020-10-29 19:01:59.788373,,,,,,t,2020-10-29 19:02:41.661836,{},240,230,16
1928,2020-10-29 19:01:59.798719,,,,,,t,2020-10-29 19:02:41.665098,{},230,240,16
1929,2020-10-29 19:01:59.814136,,,,,,t,2020-10-29 19:02:41.668612,{},240,213,16
1930,2020-10-29 19:01:59.825881,,,,,,t,2020-10-29 19:02:41.672193,{},213,240,16
1931,2020-10-29 19:01:59.84185,,,,,,t,2020-10-29 19:02:41.675787,{},240,218,16
1932,2020-10-29 19:01:59.857007,,,,,,t,2020-10-29 19:02:41.679418,{},218,240,16
1933,2020-10-29 19:01:59.875067,,,,,,t,2020-10-29 19:02:41.682793,{},240,237,16
1934,2020-10-29 19:01:59.889097,,,,,,t,2020-10-29 19:02:41.686518,{},237,240,16
1935,2020-10-29 19:01:59.90241,,,,,,t,2020-10-29 19:02:41.689967,{},240,215,16
1936,2020-10-29 19:01:59.917785,,,,,,t,2020-10-29 19:02:41.693222,{},215,240,16
1941,2020-10-29 19:02:13.579026,,,,,,t,2020-10-29 19:02:41.696519,{},242,240,16
1942,2020-10-29 19:02:13.591004,,,,,,t,2020-10-29 19:02:41.699738,{},240,242,16
2497,2020-10-29 19:11:37.27406,,,,,,t,2020-10-29 19:33:26.325905,{},291,281,20
2498,2020-10-29 19:11:37.293796,,,,,,t,2020-10-29 19:33:26.329344,{},281,291,20
1997,2020-10-29 19:02:43.064391,,,,,,t,2020-10-29 19:10:48.70426,{},247,239,19
2491,2020-10-29 19:11:37.205442,,,,,,f,,{},291,270,20
1985,2020-10-29 19:02:15.765382,,,,,,t,2020-10-29 19:33:29.889426,{},35,245,18
1986,2020-10-29 19:02:15.784187,,,,,,t,2020-10-29 19:33:29.894123,{},36,245,18
1685,2020-10-29 18:57:50.340285,,,,,,t,2020-10-29 19:34:02.377383,{},220,216,15
1686,2020-10-29 18:57:50.366519,,,,,,t,2020-10-29 19:34:02.381563,{},216,220,15
1108,2020-10-29 18:51:16.848248,,,,,,t,2020-10-29 19:02:44.541205,{},163,166,11
1109,2020-10-29 18:51:16.864219,,,,,,t,2020-10-29 19:02:44.547659,{},21,166,11
1110,2020-10-29 18:51:16.871362,,,,,,t,2020-10-29 19:02:44.556053,{},22,166,11
1121,2020-10-29 18:51:35.772368,,,,,,t,2020-10-29 19:02:44.612377,{},168,166,11
1122,2020-10-29 18:51:35.778606,,,,,,t,2020-10-29 19:02:44.618746,{},166,168,11
1237,2020-10-29 18:53:20.101476,,,,,,t,2020-10-29 19:02:44.652575,{},180,166,11
1238,2020-10-29 18:53:20.11693,,,,,,t,2020-10-29 19:02:44.66035,{},166,180,11
1255,2020-10-29 18:53:27.607201,,,,,,t,2020-10-29 19:02:44.671594,{},181,166,11
1256,2020-10-29 18:53:27.614044,,,,,,t,2020-10-29 19:02:44.678334,{},166,181,11
1177,2020-10-29 18:51:50.498367,,,,,,t,2020-10-29 19:02:44.685375,{},172,166,11
1178,2020-10-29 18:51:50.504256,,,,,,t,2020-10-29 19:02:44.694462,{},166,172,11
1999,2020-10-29 19:02:50.163689,,,,,,f,,{},37,248,19
2000,2020-10-29 19:02:50.192161,,,,,,f,,{},38,248,19
2492,2020-10-29 19:11:37.216987,,,,,,f,,{},270,291,20
2493,2020-10-29 19:11:37.228521,,,,,,f,,{},291,287,20
2499,2020-10-29 19:11:37.303098,,,,,,t,2020-10-29 19:34:18.563935,{},291,278,20
2500,2020-10-29 19:11:37.313399,,,,,,t,2020-10-29 19:34:18.567438,{},278,291,20
2683,2020-10-29 19:15:37.588402,,,,,,t,2020-10-29 19:36:52.794197,{},309,295,25
2684,2020-10-29 19:15:37.595839,,,,,,t,2020-10-29 19:36:52.797839,{},295,309,25
1987,2020-10-29 19:02:16.532538,,,,,,t,2020-10-29 19:03:18.003051,{},35,246,18
1988,2020-10-29 19:02:16.542578,,,,,,t,2020-10-29 19:03:18.006776,{},36,246,18
1989,2020-10-29 19:02:16.550718,,,,,,t,2020-10-29 19:03:18.010174,{},246,245,18
1990,2020-10-29 19:02:16.564298,,,,,,t,2020-10-29 19:03:18.01358,{},245,246,18
1618,2020-10-29 18:56:13.525044,,,,,,t,2020-10-29 19:03:19.915402,{},32,213,16
1633,2020-10-29 18:56:21.024202,,,,,,t,2020-10-29 19:03:19.943166,{},215,213,16
1634,2020-10-29 18:56:21.034116,,,,,,t,2020-10-29 19:03:19.952407,{},213,215,16
2494,2020-10-29 19:11:37.240463,,,,,,f,,{},287,291,20
2055,2020-10-29 19:04:46.725893,,,,,,f,,{},253,250,19
2056,2020-10-29 19:04:46.747358,,,,,,f,,{},250,253,19
2057,2020-10-29 19:04:46.780842,,,,,,f,,{},37,253,19
2058,2020-10-29 19:04:46.794224,,,,,,f,,{},38,253,19
2039,2020-10-29 19:04:45.163483,,,,,,t,2020-10-29 19:16:12.329803,{},252,250,19
2007,2020-10-29 19:02:50.284813,,,,,,t,2020-10-29 19:17:51.047704,{},248,239,19
2008,2020-10-29 19:02:50.298241,,,,,,t,2020-10-29 19:17:51.053241,{},239,248,19
2035,2020-10-29 19:04:44.713368,,,,,,t,2020-10-29 19:19:24.308719,{},35,251,18
2036,2020-10-29 19:04:44.728347,,,,,,t,2020-10-29 19:19:24.322734,{},36,251,18
2037,2020-10-29 19:04:44.744737,,,,,,t,2020-10-29 19:19:24.385198,{},251,245,18
2038,2020-10-29 19:04:44.7546,,,,,,t,2020-10-29 19:19:24.397017,{},245,251,18
2003,2020-10-29 19:02:50.231443,,,,,,t,2020-10-29 19:28:34.102268,{},248,241,19
2004,2020-10-29 19:02:50.247,,,,,,t,2020-10-29 19:28:34.105466,{},241,248,19
2103,2020-10-29 19:04:59.382302,,,,,,t,2020-10-29 19:33:29.927577,{},256,245,18
2065,2020-10-29 19:04:46.913986,,,,,,t,2020-10-29 19:10:48.751482,{},253,247,19
2066,2020-10-29 19:04:46.930604,,,,,,t,2020-10-29 19:10:48.758299,{},247,253,19
2104,2020-10-29 19:04:59.403765,,,,,,t,2020-10-29 19:33:29.980731,{},245,256,18
2113,2020-10-29 19:04:59.561754,,,,,,t,2020-10-29 19:33:29.984036,{},257,245,18
2114,2020-10-29 19:04:59.577504,,,,,,t,2020-10-29 19:33:29.987335,{},245,257,18
2099,2020-10-29 19:04:59.30674,,,,,,t,2020-10-29 19:33:46.712001,{},35,256,18
2067,2020-10-29 19:04:46.942545,,,,,,f,,{},253,248,19
2068,2020-10-29 19:04:46.951544,,,,,,f,,{},248,253,19
2100,2020-10-29 19:04:59.329257,,,,,,t,2020-10-29 19:33:46.719204,{},36,256,18
2107,2020-10-29 19:04:59.493929,,,,,,t,2020-10-29 19:33:46.759774,{},257,256,18
2108,2020-10-29 19:04:59.503782,,,,,,t,2020-10-29 19:33:46.814235,{},256,257,18
2143,2020-10-29 19:05:20.975397,,,,,,t,2020-10-29 19:33:46.817917,{},262,256,18
2073,2020-10-29 19:04:52.422382,,,,,,f,,{},254,250,19
2074,2020-10-29 19:04:52.43108,,,,,,f,,{},250,254,19
2075,2020-10-29 19:04:52.440132,,,,,,f,,{},37,254,19
2076,2020-10-29 19:04:52.449564,,,,,,f,,{},38,254,19
2119,2020-10-29 19:05:16.092784,,,,,,t,2020-10-29 19:33:50.64819,{},41,259,21
2120,2020-10-29 19:05:16.109849,,,,,,t,2020-10-29 19:33:50.653449,{},42,259,21
2085,2020-10-29 19:04:52.553468,,,,,,t,2020-10-29 19:10:48.764948,{},254,247,19
2086,2020-10-29 19:04:52.563841,,,,,,t,2020-10-29 19:10:48.77193,{},247,254,19
2081,2020-10-29 19:04:52.505842,,,,,,f,,{},254,253,19
2082,2020-10-29 19:04:52.515262,,,,,,f,,{},253,254,19
2151,2020-10-29 19:05:29.741808,,,,,,t,2020-10-29 19:33:50.685137,{},263,259,21
2152,2020-10-29 19:05:29.753417,,,,,,t,2020-10-29 19:33:50.736849,{},259,263,21
2428,2020-10-29 19:10:08.919488,,,,,,t,2020-10-29 19:34:18.560547,{},278,287,20
2087,2020-10-29 19:04:52.576265,,,,,,f,,{},254,248,19
2088,2020-10-29 19:04:52.590456,,,,,,f,,{},248,254,19
2503,2020-10-29 19:11:37.3458,,,,,,f,,{},291,283,20
2504,2020-10-29 19:11:37.354948,,,,,,f,,{},283,291,20
2505,2020-10-29 19:11:37.364365,,,,,,f,,{},291,275,20
2506,2020-10-29 19:11:37.384818,,,,,,f,,{},275,291,20
2501,2020-10-29 19:11:37.326264,,,,,,t,2020-10-29 19:12:13.051419,{},291,271,20
2502,2020-10-29 19:11:37.336704,,,,,,t,2020-10-29 19:12:13.05881,{},271,291,20
2109,2020-10-29 19:04:59.515575,,,,,,f,,{},35,257,18
2110,2020-10-29 19:04:59.531328,,,,,,f,,{},36,257,18
1468,2020-10-29 18:54:53.077159,,,,,,t,2020-10-29 19:05:10.138355,{},194,199,14
1506,2020-10-29 18:55:12.085029,,,,,,t,2020-10-29 19:05:10.167121,{},199,203,14
1516,2020-10-29 18:55:17.164041,,,,,,t,2020-10-29 19:05:10.183587,{},199,204,14
1561,2020-10-29 18:55:59.414164,,,,,,t,2020-10-29 19:05:10.195678,{},209,199,14
2319,2020-10-29 19:07:26.132291,,,,,,t,2020-10-29 19:15:08.970637,{},45,276,23
2060,2020-10-29 19:04:46.849224,,,,,,t,2020-10-29 19:16:12.486024,{},252,253,19
2077,2020-10-29 19:04:52.458468,,,,,,t,2020-10-29 19:16:12.493829,{},254,252,19
2069,2020-10-29 19:04:46.960332,,,,,,t,2020-10-29 19:17:51.058645,{},253,239,19
2070,2020-10-29 19:04:46.969828,,,,,,t,2020-10-29 19:17:51.063451,{},239,253,19
2101,2020-10-29 19:04:59.341882,,,,,,t,2020-10-29 19:19:24.405678,{},256,251,18
2102,2020-10-29 19:04:59.360481,,,,,,t,2020-10-29 19:19:24.417194,{},251,256,18
2137,2020-10-29 19:05:20.869903,,,,,,f,,{},35,262,18
2138,2020-10-29 19:05:20.884203,,,,,,f,,{},36,262,18
2139,2020-10-29 19:05:20.894218,,,,,,f,,{},262,257,18
2140,2020-10-29 19:05:20.913349,,,,,,f,,{},257,262,18
2111,2020-10-29 19:04:59.541513,,,,,,t,2020-10-29 19:19:24.428911,{},257,251,18
2112,2020-10-29 19:04:59.551331,,,,,,t,2020-10-29 19:19:24.43471,{},251,257,18
2149,2020-10-29 19:05:29.726681,,,,,,f,,{},41,263,21
2150,2020-10-29 19:05:29.734224,,,,,,f,,{},42,263,21
2537,2020-10-29 19:12:19.852664,,,,,,t,2020-10-29 19:19:54.032215,{},43,296,22
2071,2020-10-29 19:04:46.980518,,,,,,t,2020-10-29 19:22:42.502623,{},253,249,19
2072,2020-10-29 19:04:46.99377,,,,,,t,2020-10-29 19:22:42.506728,{},249,253,19
2091,2020-10-29 19:04:52.630298,,,,,,t,2020-10-29 19:22:42.509948,{},254,249,19
2092,2020-10-29 19:04:52.640913,,,,,,t,2020-10-29 19:22:42.513221,{},249,254,19
2215,2020-10-29 19:06:19.316239,,,,,,f,,{},35,268,18
2216,2020-10-29 19:06:19.3306,,,,,,f,,{},36,268,18
2217,2020-10-29 19:06:19.338758,,,,,,f,,{},268,257,18
2218,2020-10-29 19:06:19.348231,,,,,,f,,{},257,268,18
2123,2020-10-29 19:05:16.284784,,,,,,t,2020-10-29 19:09:00.362219,{},41,260,21
2124,2020-10-29 19:05:16.291536,,,,,,t,2020-10-29 19:09:00.378684,{},42,260,21
2125,2020-10-29 19:05:16.296362,,,,,,t,2020-10-29 19:09:00.394868,{},260,259,21
2126,2020-10-29 19:05:16.301182,,,,,,t,2020-10-29 19:09:00.401405,{},259,260,21
2127,2020-10-29 19:05:16.306258,,,,,,t,2020-10-29 19:09:00.40754,{},260,258,21
2128,2020-10-29 19:05:16.319475,,,,,,t,2020-10-29 19:09:00.414148,{},258,260,21
2133,2020-10-29 19:05:17.817869,,,,,,t,2020-10-29 19:09:00.422971,{},261,260,21
2134,2020-10-29 19:05:17.830634,,,,,,t,2020-10-29 19:09:00.431814,{},260,261,21
2153,2020-10-29 19:05:29.761927,,,,,,t,2020-10-29 19:09:00.438594,{},263,260,21
2154,2020-10-29 19:05:29.770066,,,,,,t,2020-10-29 19:09:00.446502,{},260,263,21
2117,2020-10-29 19:05:09.135101,,,,,,t,2020-10-29 19:26:13.642036,{},41,258,21
2118,2020-10-29 19:05:09.145491,,,,,,t,2020-10-29 19:26:13.650153,{},42,258,21
2121,2020-10-29 19:05:16.123071,,,,,,t,2020-10-29 19:26:13.704536,{},259,258,21
2122,2020-10-29 19:05:16.140025,,,,,,t,2020-10-29 19:26:13.748651,{},258,259,21
2129,2020-10-29 19:05:17.784707,,,,,,t,2020-10-29 19:28:00.924237,{},41,261,21
2130,2020-10-29 19:05:17.792345,,,,,,t,2020-10-29 19:28:00.929128,{},42,261,21
2131,2020-10-29 19:05:17.799553,,,,,,t,2020-10-29 19:28:00.957158,{},261,259,21
2132,2020-10-29 19:05:17.808458,,,,,,t,2020-10-29 19:28:00.98848,{},259,261,21
2157,2020-10-29 19:05:29.790929,,,,,,t,2020-10-29 19:28:00.991661,{},263,261,21
2158,2020-10-29 19:05:29.799253,,,,,,t,2020-10-29 19:28:00.995393,{},261,263,21
2063,2020-10-29 19:04:46.894479,,,,,,t,2020-10-29 19:28:34.108656,{},253,241,19
2064,2020-10-29 19:04:46.90371,,,,,,t,2020-10-29 19:28:34.111869,{},241,253,19
2083,2020-10-29 19:04:52.528382,,,,,,t,2020-10-29 19:28:34.114992,{},254,241,19
2084,2020-10-29 19:04:52.541155,,,,,,t,2020-10-29 19:28:34.118206,{},241,254,19
2507,2020-10-29 19:11:42.323299,,,,,,f,,{},45,292,23
2508,2020-10-29 19:11:42.337615,,,,,,f,,{},46,292,23
2513,2020-10-29 19:11:42.399953,,,,,,t,2020-10-29 19:29:11.689063,{},292,286,23
2514,2020-10-29 19:11:42.418898,,,,,,t,2020-10-29 19:29:11.692226,{},286,292,23
2511,2020-10-29 19:11:42.371976,,,,,,f,,{},292,277,23
2512,2020-10-29 19:11:42.388526,,,,,,f,,{},277,292,23
2515,2020-10-29 19:11:42.434096,,,,,,f,,{},292,282,23
2516,2020-10-29 19:11:42.447749,,,,,,f,,{},282,292,23
2613,2020-10-29 19:14:41.213646,,,,,,t,2020-10-29 19:34:02.360011,{},305,298,22
2165,2020-10-29 19:05:35.116164,,,,,,t,2020-10-29 19:07:19.930915,{},264,255,18
2166,2020-10-29 19:05:35.132876,,,,,,t,2020-10-29 19:07:19.938943,{},255,264,18
2162,2020-10-29 19:05:35.078525,,,,,,t,2020-10-29 19:07:20.058397,{},257,264,18
2163,2020-10-29 19:05:35.087757,,,,,,t,2020-10-29 19:07:20.0663,{},264,245,18
2164,2020-10-29 19:05:35.105827,,,,,,t,2020-10-29 19:07:20.075189,{},245,264,18
2167,2020-10-29 19:05:35.145336,,,,,,t,2020-10-29 19:07:20.089712,{},264,256,18
2168,2020-10-29 19:05:35.155854,,,,,,t,2020-10-29 19:07:20.097404,{},256,264,18
2169,2020-10-29 19:05:35.175578,,,,,,t,2020-10-29 19:07:20.104408,{},264,251,18
2170,2020-10-29 19:05:35.189987,,,,,,t,2020-10-29 19:07:20.112765,{},251,264,18
2171,2020-10-29 19:05:35.205197,,,,,,t,2020-10-29 19:07:20.119834,{},264,262,18
2172,2020-10-29 19:05:35.21785,,,,,,t,2020-10-29 19:07:20.130705,{},262,264,18
2614,2020-10-29 19:14:41.223028,,,,,,t,2020-10-29 19:34:02.36354,{},298,305,22
2615,2020-10-29 19:14:41.232368,,,,,,t,2020-10-29 19:34:02.366781,{},43,305,22
2616,2020-10-29 19:14:41.241,,,,,,t,2020-10-29 19:34:02.371427,{},44,305,22
2521,2020-10-29 19:11:42.550326,,,,,,f,,{},292,279,23
2522,2020-10-29 19:11:42.564157,,,,,,f,,{},279,292,23
2523,2020-10-29 19:11:42.582604,,,,,,f,,{},292,284,23
2524,2020-10-29 19:11:42.602533,,,,,,f,,{},284,292,23
2831,2020-10-29 19:22:09.617386,,,,,,t,2020-10-29 19:35:55.235352,{},51,325,26
2832,2020-10-29 19:22:09.626785,,,,,,t,2020-10-29 19:35:55.240748,{},52,325,26
2525,2020-10-29 19:11:42.611936,,,,,,t,2020-10-29 19:12:16.711313,{},292,285,23
2526,2020-10-29 19:11:42.628334,,,,,,t,2020-10-29 19:12:16.71968,{},285,292,23
2982,2020-10-29 19:23:54.311037,,,,,,t,2020-10-29 19:35:55.338961,{},325,337,26
2803,2020-10-29 19:22:06.346289,,,,,,t,2020-10-29 19:38:46.736544,{},55,322,28
2804,2020-10-29 19:22:06.354706,,,,,,t,2020-10-29 19:38:46.741462,{},56,322,28
2519,2020-10-29 19:11:42.508421,,,,,,t,2020-10-29 19:15:08.999634,{},292,276,23
2520,2020-10-29 19:11:42.534051,,,,,,t,2020-10-29 19:15:09.005173,{},276,292,23
2619,2020-10-29 19:14:41.26691,,,,,,t,2020-10-29 19:15:37.514788,{},305,297,22
2620,2020-10-29 19:14:41.273487,,,,,,t,2020-10-29 19:15:37.519225,{},297,305,22
2611,2020-10-29 19:14:41.198526,,,,,,t,2020-10-29 19:16:23.335248,{},305,302,22
2612,2020-10-29 19:14:41.205452,,,,,,t,2020-10-29 19:16:23.344146,{},302,305,22
2623,2020-10-29 19:14:41.293814,,,,,,t,2020-10-29 19:17:14.185544,{},305,301,22
2624,2020-10-29 19:14:41.308024,,,,,,t,2020-10-29 19:17:14.192614,{},301,305,22
2691,2020-10-29 19:16:02.227906,,,,,,t,2020-10-29 19:19:34.138891,{},47,310,24
2692,2020-10-29 19:16:02.243833,,,,,,t,2020-10-29 19:19:34.144489,{},48,310,24
2538,2020-10-29 19:12:19.865352,,,,,,t,2020-10-29 19:19:54.041092,{},44,296,22
